sentence1,sentence2,similarity
Một chú chó nhỏ đang chạy nước rút và người chủ của nó đang cố gắng bắt nó,Một chú chó nhỏ đang chạy nước rút và chủ của nó đang cố gắng bắt nó,0.96
Con chó đen trắng đang chạy và một người đứng đằng sau nó,Một chú chó nhỏ đang chạy nước rút và người chủ của nó đang cố gắng bắt nó,0.6
Con chó đen trắng đang chạy và một người đứng đằng sau nó,Một chú chó nhỏ đang chạy chậm lại và chủ của nó đã ngừng đuổi theo nó,0.58
Con chó đen trắng không chạy và không có người đứng phía sau,Một chú chó nhỏ đang chạy nước rút và chủ của nó đang cố gắng bắt nó,0.54
Một người da đen đang chạy dọc theo một khán đài màu trắng và một con chó sủa phía sau anh ta,Một chú chó nhỏ đang chạy nước rút và chủ của nó đang cố gắng bắt nó,0.5
Một người đàn ông mặc áo sơ mi nhuộm đen đang ngồi ở bàn và cười,Một người đàn ông đang mặc chiếc áo sơ mi đen đang ngồi ở bàn và cười,0.94
Một người đàn ông mặc áo sơ mi nhuộm đen đang ngồi ở bàn và cười,"Không có người đàn ông nào mặc áo sơ mi nhuộm đen, ngồi vào bàn và cười",0.74
 Một người đàn ông đang cười đang nhuộm đen chiếc áo sơ mi trên bàn mà bạn không thể ngồi vào,Một người đàn ông mặc áo sơ mi nhuộm đen đang ngồi ở bàn và cười,0.72
Một người đàn ông đang mặc chiếc áo sơ mi đen đang ngồi ở bàn và cười,Một người đàn ông đang ngồi thoải mái ở bàn,0.7
Một người đàn ông đang ngồi và bắt đầu một cuộc thảo luận thoải mái,Một người đàn ông mặc áo sơ mi nhuộm đen đang ngồi ở bàn và cười,0.48
Một người đàn ông đang ngồi thoải mái ở bàn,Một người đàn ông mặc áo sơ mi nhuộm đen đang ngồi ở bàn và cười,0.78
Một người phụ nữ mặc chiếc khăn choàng màu hồng đang đạp xe xuống một cây cầu dành cho người đi bộ,Một người phụ nữ đội khăn quàng màu hồng đang đạp xe xuống cây cầu dành cho người đi bộ,0.86
Một người phụ nữ đang cởi chiếc khăn choàng màu hồng và dừng xe đạp trên cây cầu dành cho người đi bộ,Một người phụ nữ mặc chiếc khăn choàng màu hồng đang đạp xe xuống một cây cầu dành cho người đi bộ,0.74
Một người phụ nữ mặc chiếc khăn choàng màu hồng đang đạp xe xuống một cây cầu dành cho người đi bộ,"Người phụ nữ mặc quần bạc, quần ống loe màu hồng và khăn quàng cổ màu hồng không phải đang đi xe đạp",0.52
Một người phụ nữ đội khăn quàng màu hồng đang đạp xe xuống cây cầu dành cho người đi bộ,"Người phụ nữ mặc quần bạc, quần ống loe màu hồng và khăn quàng cổ màu hồng đang đạp xe",0.74
Một người phụ nữ mặc chiếc khăn choàng màu hồng đang đạp xe xuống một cây cầu dành cho người đi bộ,"Người phụ nữ mặc quần bạc, quần ống loe màu hồng và khăn quàng cổ màu hồng đang đạp xe",0.5
Một người đang đi xe đạp đang mặc đồ bảo hộ màu đen,Một người đi xe đạp đang mặc đồ màu đen,0.94
Một người đi xe đạp đang khỏa thân,Một người đi xe đạp đang mặc đồ màu đen,0.663
Một người đàn ông đang đội mũ bảo hiểm màu đen khi đang đẩy xe đạp,Một người đàn ông đội mũ bảo hiểm màu đen và đang đẩy xe đạp,0.96
Một người đi xe đạp đang mặc đồ màu đen,Không có người đàn ông nào đội mũ bảo hiểm màu đen và đẩy xe đạp,0.54
Một người đàn ông đội mũ bảo hiểm màu đen và đang đẩy xe đạp,Một người đi xe đạp đang khỏa thân,0.52
Người đàn ông mặc áo phông xám đang ngồi trên một tảng đá trước thác nước,Người đàn ông mặc áo phông nhuộm màu xám đang ngồi trên một tảng đá trước thác nước,0.98
Người đàn ông mặc áo phông xám đang ngồi trên một tảng đá trước thác nước,Không có người đàn ông mặc áo phông xám ngồi trên tảng đá trước thác nước,0.7
Một người phụ nữ đang đứng và không nhìn vào thác nước,Một người phụ nữ đang ngồi và nhìn thác nước,0.62
Một người phụ nữ đang đứng và không nhìn vào thác nước,Người đàn ông mặc áo phông xám đang ngồi trên một tảng đá trước thác nước,0.5
Người đàn ông mặc áo phông nhuộm màu xám đang ngồi trên một tảng đá trước thác nước,Một người phụ nữ đang ngồi và nhìn thác nước,0.62
Không có người đàn ông mặc áo phông xám ngồi trên tảng đá trước thác nước,Một người phụ nữ đang ngồi và nhìn thác nước,0.38
Một người phụ nữ đang ngồi và nhìn thác nước,Một người chơi nhạc rock đang ngồi với chiếc áo phông có hình một người đàn ông trên thác nước màu xám ở mặt trước,0.5
Một con chó màu nâu và một con chó màu đen đang chạy trên cỏ,Không có con chó nào chạy trên cỏ,0.68
Một người đàn ông da đen đang chạy trên bãi cỏ nâu và đang đua với một con chó,Một con chó màu nâu và một con chó màu đen đang chạy trên cỏ,0.5
Một con chó đen sẫm và một con chó nâu nhạt đang chơi đùa trong sân sau,Một con chó đen sẫm và một con chó nâu nhạt đang chơi đùa ở sân sau,0.98
Một con chó đen sẫm và một con chó nâu nhạt đang chơi đùa trong sân sau,Một con chó màu nâu và một con chó màu đen đang chạy trên cỏ,0.8
Một con chó đen sẫm và một con chó nâu nhạt đang đánh nhau ở sân sau,Một con chó màu nâu và một con chó màu đen đang chạy trên cỏ,0.72
Không có con chó nào chạy trên cỏ,Một con chó đen sẫm và một con chó nâu nhạt đang chơi đùa ở sân sau,0.62
Một con chó đen sẫm và một con chó nâu nhạt đang chơi đùa ở sân sau,Một người đàn ông da đen đang chạy trên bãi cỏ nâu và đang đua với một con chó,0.4
Một con chó có bộ lông màu nâu và trắng đang ngồi ở vùng nước nông,Một con chó có bộ lông màu nâu và trắng đang chạy nước kiệu qua vùng nước nông,0.82
Một con chó trắng và nâu đang đi qua mặt nước một cách khó khăn,Một con chó trắng và nâu đang đi qua mặt nước một cách khó khăn,0.9
Một nhóm con trai đang im lặng trước một cánh cửa lớn làm bằng gỗ,Một nhóm các cậu bé đang chơi bóng trước một cánh cửa lớn làm bằng gỗ,0.7
Những đứa trẻ không chơi trước một cánh cửa lớn,Một nhóm các cậu bé đang chơi bóng trước một cánh cửa lớn làm bằng gỗ,0.68
Một nhóm con trai đang chơi bóng trước một cánh cửa lớn làm bằng gỗ,Những đứa trẻ đang chơi trước một cánh cửa lớn,0.68
Những đứa trẻ đang chơi trước một cánh cửa lớn,Một nhóm con trai đang im lặng trước một cánh cửa lớn làm bằng gỗ,0.68
"Một người phụ nữ đang mặc một chiếc váy màu đen, đỏ, trắng và hồng",Một người phụ nữ đang cởi chiếc áo choàng rất rộng và để lộ bộ trang phục xa hoa,0.56
Một người phụ nữ đang cởi chiếc áo choàng rất rộng và để lộ chiếc váy xa hoa,"Một người phụ nữ đang mặc một chiếc váy màu đen, đỏ, trắng và hồng",0.68
Một cô gái tuổi teen đang cất giữ những hạt cườm màu đỏ,Một cô gái tuổi teen đang đeo những hạt cườm màu đỏ,0.76
"Một cô gái trẻ với mái tóc nâu nhạt đang đeo một chiếc vòng cổ màu đỏ, một chiếc áo nỉ và hoa tai và đang mỉm cười","Một cô gái trẻ, tóc nâu nhạt, đeo vòng cổ màu đỏ, áo nỉ và hoa tai và đang mỉm cười",1
"Một cô gái trẻ với mái tóc nâu nhạt đang đeo một chiếc vòng cổ màu đỏ, một chiếc áo nỉ và hoa tai và đang mỉm cười","Không có cô gái trẻ nào với mái tóc nâu nhạt đeo vòng cổ màu đỏ, áo nỉ và hoa tai và mỉm cười",0.74
"Một cô gái trẻ với mái tóc nâu nhạt đang đeo một chiếc vòng cổ màu đỏ, một chiếc áo nỉ và hoa tai và đang mỉm cười"," Một chiếc áo nỉ màu đỏ có hình một người phụ nữ đang mỉm cười rất phù hợp để mặc với mái tóc nâu nhạt, khuyên tai và vòng cổ",0.66
"Một cô gái trẻ, tóc nâu nhạt, đeo vòng cổ màu đỏ, áo nỉ và hoa tai và đang mỉm cười",Một cô gái tuổi teen đang đeo những hạt cườm màu đỏ,0.62
"Một cô gái trẻ với mái tóc nâu nhạt đang đeo một chiếc vòng cổ màu đỏ, một chiếc áo nỉ và hoa tai và đang mỉm cười",Cô gái tuổi teen đang đeo những hạt cườm màu đỏ,0.48
Cô gái thích màu đỏ và không đeo hạt cườm cho thanh thiếu niên,"Một cô gái trẻ với mái tóc nâu nhạt đang đeo một chiếc vòng cổ màu đỏ, một chiếc áo nỉ và hoa tai và đang mỉm cười",0.46
Một cậu bé sợ hãi đang ở trên tường leo núi,Một cậu bé sợ hãi đang nằm trên mặt đất,0.68
Một cậu bé đang trèo lên một bức tường nhân tạo được xây dựng để leo trèo và được buộc vào một sợi dây thừng,Một cậu bé leo núi cứu chú mèo sợ hãi từ trên tường xuống,0.44
Một cậu bé sợ hãi đang ở trên tường leo núi,Một cậu bé đang trèo lên bức tường nhân tạo được xây dựng để leo trèo một cách dễ dàng và được buộc vào một sợi dây thừng,0.82
Một cậu bé đang trèo lên một bức tường nhân tạo được xây dựng để leo trèo và được buộc vào một sợi dây thừng,Một cậu bé sợ hãi đang ở trên tường leo núi,0.78
Một người cha đang thả con gái mình xuống hồ bơi,Một người cha đang thả con gái xuống hồ bơi,0.96
Một người cha đang ở trong hồ bơi trong lúc con gái mình ra mắt,Một người cha đang thả con gái xuống hồ bơi,0.64
Người đàn ông đang ném một đứa trẻ xuống hồ bơi gần biển,Một người đàn ông đang ném một đứa trẻ xuống hồ bơi gần biển,0.96
Người đàn ông đang ném một đứa trẻ xuống hồ bơi gần biển,"Một đứa trẻ đang bơi trong đại dương đang ném một đồng xu xuống hồ bơi, gần người đàn ông",0.44
Một người đàn ông đang ném một đứa trẻ xuống hồ bơi gần biển,Một người cha đang thả con gái xuống hồ bơi,0.78
"Một đứa trẻ đang bơi trong đại dương đang ném một đồng xu xuống hồ bơi, gần người đàn ông",Một người cha đang thả con gái xuống hồ bơi,0.32
